진입밴드,종목명,티커,터치시각,청산방식,진입가,청산가,보유봉수,청산사유,손익률(%),구간,방향
엔하4,두산에너빌리티,034020.KS,2013-11-21 00:00:00+09:00,엔상3청산,26132.658203125,26781.498046875,99,엔상3터치,2.482869667167691,학습,
엔하4,두산에너빌리티,034020.KS,2013-12-04 00:00:00+09:00,엔상3청산,25920.201171875,26781.498046875,90,엔상3터치,3.3228788206110056,학습,
엔하4,두산에너빌리티,034020.KS,2014-07-31 00:00:00+09:00,엔상3청산,21931.873046875,20158.50390625,76,엔상3터치,-8.085807978346297,학습,
엔하4,두산에너빌리티,034020.KS,2014-09-02 00:00:00+09:00,엔상3청산,20049.931640625,20158.50390625,54,엔상3터치,0.5415094054735419,학습,
엔하4,두산에너빌리티,034020.KS,2014-09-30 00:00:00+09:00,엔상3청산,18855.623046875,20158.50390625,37,엔상3터치,6.909773578608585,학습,
엔하4,두산에너빌리티,034020.KS,2014-10-28 00:00:00+09:00,엔상3청산,16539.3828125,20158.50390625,19,엔상3터치,21.881838849601873,학습,
엔하4,두산에너빌리티,034020.KS,2014-11-04 00:00:00+09:00,엔상3청산,15851.7529296875,20158.50390625,14,엔상3터치,27.168925705981227,학습,
엔하4,두산에너빌리티,034020.KS,2015-06-15 00:00:00+09:00,엔상3청산,18439.498046875,16797.11328125,64,엔상3터치,-8.906884349291385,학습,
엔하4,두산에너빌리티,034020.KS,2015-07-24 00:00:00+09:00,엔상3청산,15080.0751953125,16797.11328125,35,엔상3터치,11.386137427691509,학습,
엔하4,두산에너빌리티,034020.KS,2015-08-10 00:00:00+09:00,엔상3청산,14258.8828125,16797.11328125,24,엔상3터치,17.801047263849235,학습,
엔하4,두산에너빌리티,034020.KS,2015-08-17 00:00:00+09:00,엔상3청산,14184.228515625,16797.11328125,19,엔상3터치,18.42105661754328,학습,
엔하4,두산에너빌리티,034020.KS,2015-08-19 00:00:00+09:00,엔상3청산,14034.921875,16797.11328125,17,엔상3터치,19.680846326406787,학습,
엔하4,두산에너빌리티,034020.KS,2015-09-07 00:00:00+09:00,엔상3청산,14632.15234375,16797.11328125,4,엔상3터치,14.795915779435859,학습,
엔하4,두산에너빌리티,034020.KS,2016-01-14 00:00:00+09:00,엔상3청산,12881.337890625,16877.65625,33,엔상3터치,31.024093873692333,학습,
엔하4,두산에너빌리티,034020.KS,2016-02-03 00:00:00+09:00,엔상3청산,11212.9716796875,16877.65625,19,엔상3터치,50.519030388475684,학습,
엔하4,두산에너빌리티,034020.KS,2016-06-27 00:00:00+09:00,엔상3청산,15480.884765625,19360.806640625,15,엔상3터치,25.062662333197455,학습,
엔하4,두산에너빌리티,034020.KS,2017-02-28 00:00:00+09:00,엔상3청산,19434.2109375,15555.28515625,153,엔상3터치,-19.959265615282973,학습,
엔하4,두산에너빌리티,034020.KS,2017-06-28 00:00:00+09:00,엔상3청산,16346.9033203125,15555.28515625,73,엔상3터치,-4.842618498139909,학습,
엔하4,두산에너빌리티,034020.KS,2017-08-03 00:00:00+09:00,엔상3청산,14842.8291015625,15555.28515625,47,엔상3터치,4.800001736949865,학습,
엔하4,두산에너빌리티,034020.KS,2017-09-08 00:00:00+09:00,엔상3청산,13417.91796875,15555.28515625,22,엔상3터치,15.92920147878289,학습,
엔하4,두산에너빌리티,034020.KS,2017-09-25 00:00:00+09:00,엔상3청산,12863.78515625,15555.28515625,12,엔상3터치,20.923079539246718,학습,
엔하4,두산에너빌리티,034020.KS,2018-07-18 00:00:00+09:00,엔상3청산,11003.484375,6017.443359375,284,엔상3터치,-45.3132920963956,학습,
엔하4,두산에너빌리티,034020.KS,2018-10-11 00:00:00+09:00,엔상3청산,9974.3818359375,6017.443359375,229,엔상3터치,-39.671014621735544,학습,
엔하4,두산에너빌리티,034020.KS,2018-10-18 00:00:00+09:00,엔상3청산,9895.2197265625,6017.443359375,224,엔상3터치,-39.188380595309944,검증,
엔하4,두산에너빌리티,034020.KS,2018-11-09 00:00:00+09:00,엔상3청산,9064.021484375,6017.443359375,208,엔상3터치,-33.61177078244838,검증,
엔하4,두산에너빌리티,034020.KS,2018-11-13 00:00:00+09:00,엔상3청산,8786.955078125,6017.443359375,206,엔상3터치,-31.51844631190456,검증,
엔하4,두산에너빌리티,034020.KS,2019-02-18 00:00:00+09:00,엔상3청산,7187.8876953125,6017.443359375,143,엔상3터치,-16.283564595768407,검증,
엔하4,두산에너빌리티,034020.KS,2019-02-22 00:00:00+09:00,엔상3청산,6610.0068359375,6017.443359375,139,엔상3터치,-8.964642416719323,검증,
엔하4,두산에너빌리티,034020.KS,2019-08-05 00:00:00+09:00,엔상3청산,4677.2353515625,6017.443359375,27,엔상3터치,28.653850128896842,검증,
엔하4,두산에너빌리티,034020.KS,2019-11-20 00:00:00+09:00,엔상3청산,4920.091796875,5522.73583984375,43,엔상3터치,12.248634128158336,검증,
엔하4,두산에너빌리티,034020.KS,2019-12-04 00:00:00+09:00,엔상3청산,4848.13427734375,5522.73583984375,33,엔상3터치,13.914663330439112,검증,
엔하4,두산에너빌리티,034020.KS,2020-03-10 00:00:00+09:00,엔상3청산,4110.5703125,4101.57568359375,52,엔상3터치,-0.2188170551151471,검증,
엔하4,두산에너빌리티,034020.KS,2021-08-23 00:00:00+09:00,엔상3청산,19002.88671875,22505.943359375,34,엔상3터치,18.434339437326443,검증,
엔하4,두산에너빌리티,034020.KS,2022-01-25 00:00:00+09:00,엔상3청산,17200.0,21150.0,22,엔상3터치,22.96511627906977,검증,
엔하4,두산에너빌리티,034020.KS,2022-02-14 00:00:00+09:00,엔상3청산,15600.0,21150.0,11,엔상3터치,35.57692307692308,검증,
엔하4,두산에너빌리티,034020.KS,2022-06-17 00:00:00+09:00,엔상3청산,17050.0,20300.0,39,엔상3터치,19.06158357771261,검증,
엔하4,두산에너빌리티,034020.KS,2022-09-28 00:00:00+09:00,엔상3청산,14700.0,18140.0,110,엔상3터치,23.401360544217688,검증,
엔하4,두산에너빌리티,034020.KS,2023-10-16 00:00:00+09:00,엔상3청산,14290.0,15900.0,36,엔상3터치,11.266620013995801,검증,
엔하4,두산에너빌리티,034020.KS,2023-10-19 00:00:00+09:00,엔상3청산,14030.0,15900.0,33,엔상3터치,13.328581610833929,검증,
엔하4,두산에너빌리티,034020.KS,2024-08-05 00:00:00+09:00,엔상3청산,15860.0,19460.0,45,엔상3터치,22.69861286254729,검증,
엔하4,두산에너빌리티,034020.KS,2026-07-08 00:00:00+09:00,엔상3청산,74000.0,89500.0,42,엔상3터치,20.945945945945947,검증,
엔하4,두산에너빌리티,034020.KS,2026-07-14 00:00:00+09:00,엔상3청산,70900.0,89500.0,38,엔상3터치,26.234132581100138,검증,
엔하4,두산에너빌리티,034020.KS,2026-07-20 00:00:00+09:00,엔상3청산,64800.0,89500.0,35,엔상3터치,38.117283950617285,검증,
엔하4,두산에너빌리티,034020.KS,2026-07-29 00:00:00+09:00,엔상3청산,60800.0,89500.0,28,엔상3터치,47.20394736842105,검증,
엔하4,삼성전자,005930.KS,2000-07-31 00:00:00+09:00,엔상3청산,4122.72314453125,2641.33837890625,113,엔상3터치,-35.93219126513605,학습,
엔하4,삼성전자,005930.KS,2000-08-07 00:00:00+09:00,엔상3청산,3899.1171875,2641.33837890625,108,엔상3터치,-32.25804068228585,학습,
엔하4,삼성전자,005930.KS,2000-09-05 00:00:00+09:00,엔상3청산,3598.64892578125,2641.33837890625,87,엔상3터치,-26.601943302017776,학습,
엔하4,삼성전자,005930.KS,2001-07-09 00:00:00+09:00,엔상3청산,2389.781982421875,2585.4365234375,85,엔상3터치,8.187129305299347,학습,
엔하4,삼성전자,005930.KS,2001-07-23 00:00:00+09:00,엔상3청산,2417.733154296875,2585.4365234375,75,엔상3터치,6.9363886929613,학습,
엔하4,삼성전자,005930.KS,2001-09-20 00:00:00+09:00,엔상3청산,2152.20068359375,2585.4365234375,32,엔상3터치,20.129899741520934,학습,
엔하4,삼성전자,005930.KS,2002-10-10 00:00:00+09:00,엔상3청산,3822.253662109375,5045.09521484375,12,엔상3터치,31.99268444312326,학습,
엔하4,삼성전자,005930.KS,2002-12-30 00:00:00+09:00,엔상3청산,4388.255859375,4569.93408203125,95,엔상3터치,4.140100953049844,학습,
엔하4,삼성전자,005930.KS,2003-01-27 00:00:00+09:00,엔상3청산,4178.62451171875,4569.93408203125,75,엔상3터치,9.364554513455117,학습,
엔하4,삼성전자,005930.KS,2003-02-06 00:00:00+09:00,엔상3청산,3955.018310546875,4569.93408203125,67,엔상3터치,15.547735135500506,학습,
엔하4,삼성전자,005930.KS,2003-09-29 00:00:00+09:00,엔상3청산,5401.466796875,6694.185546875,26,엔상3터치,23.932735284939604,학습,
엔하4,삼성전자,005930.KS,2004-05-10 00:00:00+09:00,엔상3청산,7113.44384765625,6638.28466796875,90,엔상3터치,-6.679734736980546,학습,
엔하4,삼성전자,005930.KS,2004-05-14 00:00:00+09:00,엔상3청산,6868.876953125,6638.28466796875,86,엔상3터치,-3.3570594833751084,학습,
엔하4,삼성전자,005930.KS,2004-06-11 00:00:00+09:00,엔상3청산,6100.23291015625,6638.28466796875,66,엔상3터치,8.820183847680637,학습,
엔하4,삼성전자,005930.KS,2005-04-21 00:00:00+09:00,엔상3청산,6512.50537109375,7029.59228515625,52,엔상3터치,7.939907679118846,학습,
엔하4,삼성전자,005930.KS,2005-04-25 00:00:00+09:00,엔상3청산,6631.29443359375,7029.59228515625,50,엔상3터치,6.006336403112285,학습,
엔하4,삼성전자,005930.KS,2005-04-27 00:00:00+09:00,엔상3청산,6484.556640625,7029.59228515625,48,엔상3터치,8.40513353089808,학습,
엔하4,삼성전자,005930.KS,2006-06-12 00:00:00+09:00,엔상3청산,8021.84130859375,9007.8828125,46,엔상3터치,12.291959738095413,학습,
엔하4,삼성전자,005930.KS,2006-06-20 00:00:00+09:00,엔상3청산,7770.2861328125,9007.8828125,40,엔상3터치,15.927298667437162,학습,
엔하4,삼성전자,005930.KS,2008-07-07 00:00:00+09:00,엔상3청산,8787.99609375,7539.58447265625,150,엔상3터치,-14.205873646002381,학습,
엔하4,삼성전자,005930.KS,2008-07-28 00:00:00+09:00,엔상3청산,8015.109375,7539.58447265625,135,엔상3터치,-5.932856060916199,학습,
엔하4,삼성전자,005930.KS,2008-09-01 00:00:00+09:00,엔상3청산,7242.22509765625,7539.58447265625,110,엔상3터치,4.105911801833283,학습,
엔하4,삼성전자,005930.KS,2008-10-24 00:00:00+09:00,엔상3청산,5753.70556640625,7539.58447265625,71,엔상3터치,31.038760771442387,학습,
엔하4,삼성전자,005930.KS,2011-08-09 00:00:00+09:00,엔상3청산,10717.423828125,12656.6220703125,38,엔상3터치,18.0938840647376,학습,
엔하4,삼성전자,005930.KS,2011-08-18 00:00:00+09:00,엔상3청산,10495.3779296875,12656.6220703125,32,엔상3터치,20.59234222058501,학습,
엔하4,삼성전자,005930.KS,2013-06-11 00:00:00+09:00,엔상3청산,20772.564453125,20466.625,57,엔상3터치,-1.4728054103063564,학습,
엔하4,삼성전자,005930.KS,2013-07-03 00:00:00+09:00,엔상3청산,19464.23828125,20466.625,41,엔상3터치,5.149889270085664,학습,
엔하4,삼성전자,005930.KS,2013-07-05 00:00:00+09:00,엔상3청산,18955.55859375,20466.625,39,엔상3터치,7.971626891270968,학습,
엔하4,삼성전자,005930.KS,2014-01-02 00:00:00+09:00,엔상3청산,19777.76171875,21001.6015625,63,엔상3터치,6.187959290609502,학습,
엔하4,삼성전자,005930.KS,2014-02-04 00:00:00+09:00,엔상3청산,18871.21875,21001.6015625,42,엔상3터치,11.289057907295998,학습,
엔하4,삼성전자,005930.KS,2014-09-23 00:00:00+09:00,엔상3청산,17548.244140625,19165.53125,32,엔상3터치,9.216233239147302,학습,
엔하4,삼성전자,005930.KS,2014-10-02 00:00:00+09:00,엔상3청산,17245.955078125,19165.53125,25,엔상3터치,11.13058779974335,학습,
엔하4,삼성전자,005930.KS,2014-10-08 00:00:00+09:00,엔상3청산,17079.689453125,19165.53125,22,엔상3터치,12.212410551137756,학습,
엔하4,삼성전자,005930.KS,2014-10-16 00:00:00+09:00,엔상3청산,16852.966796875,19165.53125,17,엔상3터치,13.722002072381775,학습,
엔하4,삼성전자,005930.KS,2014-10-21 00:00:00+09:00,엔상3청산,16369.2958984375,19165.53125,14,엔상3터치,17.08219686974691,학습,
엔하4,삼성전자,005930.KS,2015-08-06 00:00:00+09:00,엔상3청산,17112.98828125,19200.314453125,42,엔상3터치,12.19732134195404,학습,
엔하4,삼성전자,005930.KS,2015-08-24 00:00:00+09:00,엔상3청산,16560.4609375,19200.314453125,30,엔상3터치,15.940700718343153,학습,
엔하4,삼성전자,005930.KS,2015-08-31 00:00:00+09:00,엔상3청산,16713.939453125,19200.314453125,25,엔상3터치,14.876056042760903,학습,
엔하4,삼성전자,005930.KS,2016-01-06 00:00:00+09:00,엔상3청산,18323.337890625,19570.884765625,44,엔상3터치,6.808513178367454,학습,
엔하4,삼성전자,005930.KS,2016-01-11 00:00:00+09:00,엔상3청산,17964.666015625,19570.884765625,41,엔상3터치,8.940988652964494,학습,
엔하4,삼성전자,005930.KS,2017-12-26 00:00:00+09:00,엔상3청산,38538.65234375,42892.28125,77,엔상3터치,11.296785542517936,학습,
엔하4,삼성전자,005930.KS,2018-01-12 00:00:00+09:00,엔상3청산,38885.56640625,42892.28125,66,엔상3터치,10.303861339939255,학습,
엔하4,삼성전자,005930.KS,2019-01-04 00:00:00+09:00,엔상3청산,31179.0390625,37256.67578125,15,엔상3터치,19.4927005497734,검증,
엔하4,삼성전자,005930.KS,2020-03-13 00:00:00+09:00,엔상3청산,42820.05078125,47065.53125,54,엔상3터치,9.914702087670122,검증,
엔하4,삼성전자,005930.KS,2020-03-27 00:00:00+09:00,엔상3청산,41405.57421875,47065.53125,44,엔상3터치,13.669553286105518,검증,
엔하4,삼성전자,005930.KS,2021-08-13 00:00:00+09:00,엔상3청산,67309.359375,67992.9375,67,엔상3터치,1.0155766320573454,검증,
엔하4,삼성전자,005930.KS,2021-10-12 00:00:00+09:00,엔상3청산,62720.76171875,67992.9375,31,엔상3터치,8.405790422143285,검증,
엔하4,삼성전자,005930.KS,2021-10-18 00:00:00+09:00,엔상3청산,63811.55859375,67992.9375,27,엔상3터치,6.552698286011688,검증,
엔하4,삼성전자,005930.KS,2022-03-07 00:00:00+09:00,엔상3청산,64008.40625,57460.30859375,166,엔상3터치,-10.230058893631647,검증,
엔하4,삼성전자,005930.KS,2022-04-08 00:00:00+09:00,엔상3청산,62228.28125,57460.30859375,143,엔상3터치,-7.662067086659251,검증,
엔하4,삼성전자,005930.KS,2022-04-22 00:00:00+09:00,엔상3청산,61494.03515625,57460.30859375,133,엔상3터치,-6.559541185174654,검증,
엔하4,삼성전자,005930.KS,2022-06-14 00:00:00+09:00,엔상3청산,56813.1484375,57460.30859375,100,엔상3터치,1.1391027852679898,검증,
엔하4,삼성전자,005930.KS,2022-09-26 00:00:00+09:00,엔상3청산,49773.0625,57460.30859375,29,엔상3터치,15.44459132638262,검증,
엔하4,삼성전자,005930.KS,2024-08-05 00:00:00+09:00,엔상3청산,68813.3359375,57278.7734375,128,엔상3터치,-16.762103366818774,검증,
엔하4,삼성전자,005930.KS,2024-09-05 00:00:00+09:00,엔상3청산,66500.2890625,57278.7734375,106,엔상3터치,-13.866880512854914,검증,
엔하4,삼성전자,005930.KS,2024-11-06 00:00:00+09:00,엔상3청산,55534.0078125,57278.7734375,68,엔상3터치,3.141796700304557,검증,
엔하4,삼성전자,005930.KS,2024-11-11 00:00:00+09:00,엔상3청산,53304.89453125,57278.7734375,65,엔상3터치,7.454998159541078,검증,
엔하4,아모레퍼시픽,090430.KS,2007-08-16 00:00:00+09:00,엔상3청산,49248.0078125,62476.13671875,36,엔상3터치,26.860231497308344,학습,
엔하4,아모레퍼시픽,090430.KS,2008-01-22 00:00:00+09:00,엔상3청산,56454.1015625,57174.41796875,67,엔상3터치,1.2759328132297738,학습,
엔하4,아모레퍼시픽,090430.KS,2008-07-16 00:00:00+09:00,엔상3청산,44974.21484375,61729.6640625,198,엔상3터치,37.25567923078146,학습,
엔하4,아모레퍼시픽,090430.KS,2008-10-27 00:00:00+09:00,엔상3청산,47180.15234375,61729.6640625,125,엔상3터치,30.838204193881513,학습,
엔하4,아모레퍼시픽,090430.KS,2011-02-09 00:00:00+09:00,엔상3청산,89972.3203125,101356.578125,47,엔상3터치,12.653066824284586,학습,
엔하4,아모레퍼시픽,090430.KS,2011-08-09 00:00:00+09:00,엔상3청산,97317.0078125,117331.2578125,38,엔상3터치,20.566035115425368,학습,
엔하4,아모레퍼시픽,090430.KS,2013-01-24 00:00:00+09:00,엔상3청산,99148.7578125,86523.0703125,205,엔상3터치,-12.734085407178181,학습,
엔하4,아모레퍼시픽,090430.KS,2013-02-04 00:00:00+09:00,엔상3청산,97941.8828125,86523.0703125,198,엔상3터치,-11.658763515768001,학습,
엔하4,아모레퍼시픽,090430.KS,2013-02-22 00:00:00+09:00,엔상3청산,93114.421875,86523.0703125,185,엔상3터치,-7.0787654906438195,학습,
엔하4,아모레퍼시픽,090430.KS,2013-03-20 00:00:00+09:00,엔상3청산,89215.3125,86523.0703125,168,엔상3터치,-3.017690699116253,학습,
엔하4,아모레퍼시픽,090430.KS,2013-03-27 00:00:00+09:00,엔상3청산,87451.4453125,86523.0703125,163,엔상3터치,-1.061589087158633,학습,
엔하4,아모레퍼시픽,090430.KS,2013-04-05 00:00:00+09:00,엔상3청산,84480.671875,86523.0703125,156,엔상3터치,2.4175925595407084,학습,
엔하4,아모레퍼시픽,090430.KS,2015-08-21 00:00:00+09:00,엔상3청산,322755.78125,384210.78125,63,엔상3터치,19.040712380732916,학습,
엔하4,아모레퍼시픽,090430.KS,2016-02-17 00:00:00+09:00,엔상3청산,326175.34375,389245.375,46,엔상3터치,19.33623508291313,학습,
엔하4,아모레퍼시픽,090430.KS,2016-08-01 00:00:00+09:00,엔상3청산,357710.375,289937.71875,179,엔상3터치,-18.946237231726926,학습,
엔하4,아모레퍼시픽,090430.KS,2016-08-03 00:00:00+09:00,엔상3청산,347355.59375,289937.71875,177,엔상3터치,-16.529998662213856,학습,
엔하4,아모레퍼시픽,090430.KS,2016-10-25 00:00:00+09:00,엔상3청산,325234.03125,289937.71875,123,엔상3터치,-10.852588938599887,학습,
엔하4,아모레퍼시픽,090430.KS,2016-11-24 00:00:00+09:00,엔상3청산,302171.125,289937.71875,101,엔상3터치,-4.048502731688873,학습,
엔하4,아모레퍼시픽,090430.KS,2016-12-02 00:00:00+09:00,엔상3청산,289463.03125,289937.71875,95,엔상3터치,0.16398898952662025,학습,
엔하4,아모레퍼시픽,090430.KS,2016-12-06 00:00:00+09:00,엔상3청산,293699.0625,289937.71875,93,엔상3터치,-1.2806795220873408,학습,
엔하4,아모레퍼시픽,090430.KS,2017-03-03 00:00:00+09:00,엔상3청산,237909.75,289937.71875,34,엔상3터치,21.8687837509812,학습,
엔하4,아모레퍼시픽,090430.KS,2017-07-07 00:00:00+09:00,엔상3청산,272437.4375,280951.0625,70,엔상3터치,3.1249835111226223,학습,
엔하4,아모레퍼시픽,090430.KS,2017-09-11 00:00:00+09:00,엔상3청산,248315.34375,280951.0625,25,엔상3터치,13.142852252761767,학습,
엔하4,아모레퍼시픽,090430.KS,2017-09-13 00:00:00+09:00,엔상3청산,244058.53125,280951.0625,23,엔상3터치,15.116263734378265,학습,
엔하4,아모레퍼시픽,090430.KS,2018-02-13 00:00:00+09:00,엔상3청산,257936.96875,316364.59375,31,엔상3터치,22.651900300739655,학습,
엔하4,아모레퍼시픽,090430.KS,2018-07-27 00:00:00+09:00,엔상3청산,250811.625,190483.796875,96,엔상3터치,-24.053043045751966,학습,
엔하4,아모레퍼시픽,090430.KS,2018-08-13 00:00:00+09:00,엔상3청산,244161.296875,190483.796875,85,엔상3터치,-21.984442533281822,학습,
